codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
241400,Agriculture,42,25218235.0
241400,Business,4,1463000.0
241400,Construction,16,8679343.0
241400,Government,509,628866882.0
241400,Manufacturing,229,174525425.0
241400,OtherServices,2,1487786.0
241400,Trade,160,114758499.0
241410,Government,230,145147080.0
241410,Manufacturing,27,17982700.0
241410,OtherServices,0,0.0
241410,Trade,18,12987398.0
241415,Financial,0,0.0
241415,Government,428,363789126.0
241415,Manufacturing,0,0.0
241415,OtherServices,0,0.0
241415,Trade,21,18496376.0
241420,Agriculture,74,61653782.0
241420,Business,82,66658283.0
241420,Construction,323,269723583.0
241420,Financial,1,604000.0
241420,Government,629,770205427.0
241420,Manufacturing,33,35270144.0
241420,OtherServices,27,20849151.0
241420,RealEstate,21,13278822.0
241420,Trade,1284,999371209.0
241420,Transport,12,12765795.0
241430,Government,243,330888235.0
241430,Manufacturing,3,1929500.0
241430,OtherServices,2,428261.0
241430,Trade,23,11235331.0
241440,Agriculture,372,309047337.0
241440,Business,57,46793329.0
241440,Construction,34,15846904.0
241440,Financial,8,40488324.0
241440,Government,1276,1590608347.0
241440,Manufacturing,19,14117794.0
241440,OtherServices,11,8386269.0
241440,RealEstate,7,4908649.0
241440,Trade,273,214236146.0
241440,Transport,6,7746544.0
241445,OtherServices,0,0.0
241445,Trade,2,1942400.0
241450,Agriculture,4,2482000.0
241450,Business,1,933240.0
241450,Construction,0,0.0
241450,Financial,8,42518643.0
241450,Government,518,486560043.0
241450,Manufacturing,15,13813066.0
241450,OtherServices,2,834700.0
241450,Trade,140,93554250.0
241450,Transport,5,8420217.0
241460,Agriculture,25,18732075.0
241460,Business,1,1191645.0
241460,Construction,0,5520282.0
241460,Government,524,614872746.0
241460,Manufacturing,0,2730250.0
241460,OtherServices,6,3833500.0
241460,Trade,24,18173591.0
241470,Agriculture,11,7994222.0
241470,Government,319,313776131.0
241470,OtherServices,1,612000.0
241470,Trade,29,20161715.0
241470,Transport,1,2210328.0
241475,Government,200,261926727.0
241475,OtherServices,0,0.0
241475,Trade,0,0.0
241480,Agriculture,69,46927408.0
241480,Government,529,547617451.0
241480,Manufacturing,141,81571518.0
241480,OtherServices,1,612000.0
241480,Trade,48,31279511.0
241490,OtherServices,0,0.0
241490,Trade,8,5364000.0
241500,Government,293,297344890.0
241500,Trade,4,3804218.0
250010,Business,1,629000.0
250010,Government,529,506606621.0
250010,OtherServices,3,1873005.0
250010,Trade,21,11768659.0
250020,OtherServices,2,1224000.0
250020,Trade,7,5156460.0
250030,Agriculture,49,28131431.0
250030,Business,12,8216817.0
250030,Construction,3,1025442.0
250030,Financial,21,101955924.0
250030,Government,1052,982911060.0
250030,Manufacturing,40,25071054.0
250030,OtherServices,10,5683005.0
250030,Trade,211,161054775.0
250030,Transport,7,16312213.0
250040,Agriculture,57,39048042.0
250040,Business,4,2222072.0
250040,Government,744,925312670.0
250040,Manufacturing,519,288997180.0
250040,OtherServices,5,2652120.0
250040,Trade,121,81686561.0
250050,Agriculture,49,27765129.0
250050,Business,2,1285200.0
250050,Government,525,518262009.0
250050,Manufacturing,13,10506624.0
250050,OtherServices,2,1640676.0
250050,Trade,86,63665701.0
250050,Transport,6,7344433.0
250053,OtherServices,0,0.0
250053,Trade,2,1101150.0
250057,OtherServices,0,0.0
250057,Trade,0,0.0
250060,Agriculture,311,248940901.0
250060,Business,3,2184600.0
250060,Construction,71,63768924.0
250060,Government,572,618443880.0
250060,Manufacturing,327,282038571.0
250060,OtherServices,5,3737581.0
250060,Trade,1617,2990543708.0
250060,Transport,230,228383767.0
250070,Agriculture,2,1670110.0
250070,Business,8,5252418.0
250070,Construction,7,9195138.0
250070,Financial,8,38451797.0
250070,Government,684,792573135.0
250070,Manufacturing,6,4097800.0
250070,OtherServices,10,5741982.0
250070,Trade,184,124385347.0
250070,Transport,8,15943535.0
250073,OtherServices,0,0.0
250073,Trade,4,3413031.0
250077,Agriculture,4,3065267.0
250077,Government,379,325590507.0
250077,Manufacturing,38,21709900.0
250077,OtherServices,2,13004840.0
250077,Trade,31,20471013.0
250080,Agriculture,12,10008587.0
250080,Business,0,0.0
250080,Government,849,831116692.0
250080,Manufacturing,3,1483000.0
250080,OtherServices,4,2216529.0
250080,Trade,38,22896556.0
250080,Transport,5,6353616.0
250090,Business,3,2128500.0
250090,Government,542,505785895.0
250090,OtherServices,7,3215673.0
250090,Trade,52,38774694.0
250100,Agriculture,19,10732109.0
250100,Business,18,32276476.0
250100,Government,976,893854939.0
250100,Manufacturing,110,76565594.0
250100,OtherServices,2,1443244.0
250100,Trade,66,50342014.0
250110,Agriculture,40,25962878.0
250110,Business,31,21254698.0
250110,Government,996,917594647.0
250110,Manufacturing,68,42891560.0
250110,OtherServices,27,19537168.0
250110,Trade,164,111684455.0
250110,Transport,4,11404611.0
250115,OtherServices,0,0.0
250120,OtherServices,3,1059247.0
250120,Trade,26,20188650.0
250130,Business,5,2220500.0
250130,Manufacturing,1,706250.0
250130,OtherServices,10,5301340.0
250130,Trade,90,60188295.0
250135,Government,249,205360574.0
250135,OtherServices,0,0.0
250135,Trade,10,6660423.0
250140,Government,476,545583630.0
250140,OtherServices,1,634222.0
250140,Trade,28,17774343.0
250150,Agriculture,23,17103913.0
250150,Business,45,34085200.0
250150,Construction,2,4297265.0
250150,Financial,18,85212129.0
250150,Government,1049,1112911501.0
250150,Manufacturing,81,32963371.0
250150,OtherServices,12,9900930.0
250150,Trade,40,29141805.0
250153,Government,265,285650039.0
250153,OtherServices,1,654000.0
250153,Trade,8,8162594.0
250157,OtherServices,0,0.0
250157,Trade,6,5319252.0
250160,Government,689,719042764.0
250160,Manufacturing,1,658065.0
250160,OtherServices,2,1280155.0
250160,Trade,50,37847230.0
250170,OtherServices,0,0.0
250170,Trade,7,5954110.0
250180,Agriculture,21,20963954.0
250180,Business,153,114817995.0
250180,Construction,205,151262094.0
250180,Financial,54,226153228.0
250180,Government,3466,4252537074.0
250180,Manufacturing,2343,2116940370.0
250180,OtherServices,154,133441939.0
250180,RealEstate,2,904000.0
250180,Trade,1980,1590044488.0
250180,Transport,948,1596850575.0
250190,Business,6,3072360.0
250190,Government,673,749311170.0
250190,Manufacturing,181,157238560.0
250190,OtherServices,13,6103266.0
250190,Trade,84,67102058.0
250200,Government,312,306953083.0
250200,Manufacturing,0,0.0
250200,OtherServices,3,694176.0
250200,Trade,5,3641559.0
250205,OtherServices,0,0.0
250205,Trade,6,5757407.0
250210,Manufacturing,9,6288218.0
250210,OtherServices,2,630945.0
250210,Trade,6,3564000.0
250215,Agriculture,76,55197416.0
250215,Business,4,3523966.0
250215,Construction,10,3029093.0
250215,Government,417,440843644.0
250215,Manufacturing,377,436478630.0
250215,Mining,20,25367418.0
250215,OtherServices,4,2669000.0
250215,Trade,44,38597773.0
250220,Government,161,140926941.0
250220,OtherServices,0,0.0
250220,Trade,8,3570143.0
250230,Government,256,294664081.0
250230,OtherServices,0,0.0
250230,Trade,8,4118460.0
250240,Business,2,982600.0
250240,Construction,0,0.0
250240,Government,551,405243878.0
250240,Manufacturing,0,0.0
250240,OtherServices,1,750353.0
250240,Trade,16,14029899.0
250250,Agriculture,16,8967547.0
250250,Business,3,2679200.0
250250,Government,543,675124772.0
250250,Manufacturing,21,14995619.0
250250,OtherServices,4,2106900.0
250250,Trade,109,74087375.0
250250,Transport,34,36802356.0
250260,Government,375,459319016.0
250260,OtherServices,1,609988.0
250260,Trade,6,5739006.0
250270,Government,291,295897553.0
250270,OtherServices,2,711540.0
250270,Trade,4,3882750.0
250280,Business,2,1242645.0
250280,Government,475,503811519.0
250280,Manufacturing,14,10491736.0
250280,OtherServices,3,1438710.0
250280,Trade,22,14565196.0
250290,Government,398,285251000.0
250290,Manufacturing,1,357000.0
250290,OtherServices,0,0.0
250290,Trade,10,3639000.0
250300,Agriculture,193,122617944.0
250300,Business,34,41922024.0
250300,Construction,28,20523078.0
250300,Government,1535,1187290485.0
250300,Manufacturing,2572,2777251048.0
250300,OtherServices,23,17650414.0
250300,Trade,123,97579170.0
250300,Transport,73,30797086.0
250310,Business,60,36514554.0
250310,Government,202,232972550.0
250310,Manufacturing,10,6238900.0
250310,OtherServices,3,3368454.0
250310,Trade,62,43556434.0
250320,Agriculture,6,5806205.0
250320,Business,1572,1102330950.0
250320,Construction,2214,1746780640.0
250320,Financial,206,565188875.0
250320,Government,5545,17383294476.0
250320,Manufacturing,2399,2487105305.0
250320,Mining,21,103663074.0
250320,OtherServices,317,373432286.0
250320,RealEstate,3,2189712.0
250320,Trade,3387,3523111177.0
250320,Transport,386,625208626.0
250320,Utilities,36,34340907.0
250330,Government,361,346512539.0
250330,Manufacturing,50,37071261.0
250330,OtherServices,1,221180.0
250330,Trade,79,59110509.0
250340,OtherServices,0,0.0
250340,Trade,11,6250012.0
250350,Business,2,1224000.0
250350,Government,623,751075650.0
250350,Manufacturing,9,6938250.0
250350,OtherServices,8,5093932.0
250350,Trade,45,39288474.0
250350,Transport,6,7274496.0
250355,Government,471,438713987.0
250355,OtherServices,5,7424432.0
250355,Trade,9,6982613.0
250360,Agriculture,8,6554070.0
250360,Business,1,969000.0
250360,Government,316,272965818.0
250360,OtherServices,21,15229711.0
250360,Trade,26,19304622.0
250370,Agriculture,30,20380044.0
250370,Business,492,382794626.0
250370,Construction,687,712883406.0
250370,Financial,83,413403201.0
250370,Government,2437,2966403920.0
250370,Manufacturing,676,462257042.0
250370,OtherServices,167,136200747.0
250370,RealEstate,2,559800.0
250370,Trade,2253,1631707453.0
250370,Transport,81,88715741.0
250370,Utilities,155,286606298.0
250375,Government,238,236263552.0
250375,OtherServices,0,0.0
250375,Trade,4,3932900.0
250380,Government,257,215733933.0
250380,Manufacturing,98,65800428.0
250380,OtherServices,0,0.0
250380,Trade,40,34685958.0
250390,OtherServices,0,0.0
250390,Trade,33,24449594.0
250400,Agriculture,278,229383584.0
250400,Business,7541,7313474011.0
250400,Construction,4904,3657605160.0
250400,Financial,920,3211723736.0
250400,Government,22750,49904645337.0
250400,Manufacturing,18205,17186302983.0
250400,Mining,279,426590751.0
250400,OtherServices,1942,1726267609.0
250400,RealEstate,73,58083087.0
250400,Trade,19758,15398500792.0
250400,Transport,2136,2562260975.0
250400,Utilities,1212,3546307870.0
250403,Agriculture,92,85237159.0
250403,OtherServices,0,0.0
250403,Trade,13,10472499.0
250403,Transport,1,1070300.0
250407,Government,240,249064894.0
250407,OtherServices,0,0.0
250407,Trade,3,3803692.0
250410,OtherServices,0,0.0
250410,Trade,0,0.0
250415,Financial,0,0.0
250415,OtherServices,0,0.0
250415,Trade,11,7562892.0
250420,Manufacturing,12,6125700.0
250420,OtherServices,2,1058887.0
250420,Trade,13,8798345.0
250430,Agriculture,7,4762711.0
250430,Business,85,41614897.0
250430,Construction,4,5012384.0
250430,Government,1006,1050073822.0
250430,Manufacturing,735,506778304.0
250430,OtherServices,36,31284594.0
250430,Trade,495,377733404.0
250435,Agriculture,7,6523565.0
250435,Manufacturing,186,143732316.0
250435,OtherServices,0,0.0
250435,Trade,4,3101562.0
250440,Business,13,5557300.0
250440,Construction,17,6155366.0
250440,Government,864,831029298.0
250440,Manufacturing,3,806000.0
250440,OtherServices,3,1676162.0
250440,Trade,65,55706368.0
250440,Transport,3,5805687.0
250450,OtherServices,2,824619.0
250450,Trade,8,5122844.0
250460,Agriculture,233,176338130.0
250460,Business,41,39475414.0
250460,Construction,119,68970565.0
250460,Government,1287,1411380965.0
250460,Manufacturing,772,1272899815.0
250460,OtherServices,27,27711789.0
250460,RealEstate,4,2464783.0
250460,Trade,395,438941853.0
250460,Transport,84,47088697.0
250470,Government,283,281619388.0
250470,OtherServices,0,0.0
250470,Trade,46,29992173.0
250480,Business,6,4600000.0
250480,Construction,107,70239588.0
250480,Government,364,379463378.0
250480,Manufacturing,32,23865355.0
250480,OtherServices,2,786010.0
250480,Trade,51,35475489.0
250480,Utilities,7,91356686.0
250485,OtherServices,0,0.0
250485,Trade,6,5056734.0
250490,Agriculture,42,25735720.0
250490,Business,30,25552585.0
250490,Construction,136,51312608.0
250490,Government,571,445327800.0
250490,OtherServices,3,1960448.0
250490,Trade,34,19206071.0
250500,Government,581,476069728.0
250500,OtherServices,0,0.0
250500,Trade,5,4274239.0
250510,Agriculture,5,4050033.0
250510,Business,0,204000.0
250510,Construction,7,5027642.0
250510,Government,1038,961590642.0
250510,Manufacturing,12,11224625.0
250510,OtherServices,9,6607170.0
250510,Trade,153,107515829.0
250520,Agriculture,58,32366612.0
250520,OtherServices,1,193116.0
250520,Trade,31,18354925.0
250523,Agriculture,50,20015554.0
250523,Financial,0,0.0
250523,OtherServices,0,0.0
250523,Trade,3,2697200.0
250523,Transport,5,7098952.0
250527,Agriculture,5,6433627.0
250527,OtherServices,1,204000.0
250527,Trade,3,4579028.0
250530,Trade,1,153000.0
250535,OtherServices,0,0.0
250535,Trade,7,7085728.0
250540,Business,0,0.0
250540,Government,453,415539646.0
250540,Manufacturing,5,3610800.0
250540,OtherServices,10,6439010.0
250540,Trade,34,29853183.0
250550,OtherServices,1,634889.0
250550,Trade,2,1224000.0
250560,Construction,0,0.0
250560,Government,348,331209078.0
250560,Manufacturing,7,5878524.0
250560,OtherServices,1,639162.0
250560,Trade,12,10324486.0
250560,Transport,2,4352160.0
250570,Business,3,1343600.0
250570,Government,365,548346926.0
250570,OtherServices,1,557925.0
250570,Trade,24,20725596.0
250580,Government,146,131919319.0
250580,Manufacturing,31,24058660.0
250580,OtherServices,0,0.0
250580,Trade,8,8272633.0
250590,OtherServices,0,0.0
250590,Trade,2,1914481.0
250600,Agriculture,3,1283500.0
250600,Business,34,20880758.0
250600,Construction,23,13922233.0
250600,Financial,37,157314863.0
250600,Government,1181,1328212115.0
250600,Manufacturing,337,243742914.0
250600,OtherServices,42,66180602.0
250600,Trade,1782,1212253302.0
250600,Transport,148,128311710.0
250610,Government,466,445081087.0
250610,Manufacturing,0,0.0
250610,OtherServices,3,1331200.0
250610,Trade,37,28091026.0
250620,OtherServices,0,0.0
250620,Trade,15,11432174.0
250625,Government,405,439126244.0
250625,OtherServices,0,0.0
250625,Trade,11,8037203.0
250630,Agriculture,567,570858489.0
250630,Business,183,161595410.0
250630,Construction,112,69908926.0
250630,Financial,104,413243253.0
250630,Government,2028,2198491688.0
250630,Manufacturing,2575,1720889587.0
250630,OtherServices,87,72834050.0
250630,RealEstate,18,4173400.0
250630,Trade,1955,1447905030.0
250630,Transport,82,116949271.0
250630,Utilities,283,522469857.0
250640,Agriculture,73,46406120.0
250640,Government,669,661461151.0
250640,Manufacturing,27,17303739.0
250640,Mining,54,57516465.0
250640,OtherServices,3,1918909.0
250640,Trade,55,40262010.0
250650,Government,234,229634312.0
250650,OtherServices,3,1873400.0
250650,Trade,10,6090288.0
250660,Government,266,243686708.0
250660,OtherServices,11,6903157.0
250660,Trade,5,4603460.0
250670,Business,2,510000.0
250670,Government,463,476865596.0
250670,OtherServices,2,1065117.0
250670,Trade,30,27910734.0
250680,Agriculture,36,23206616.0
250680,Business,175,114907169.0
250680,Government,953,947006298.0
250680,Manufacturing,21,13119802.0
250680,OtherServices,5,2146553.0
250680,Trade,102,66258496.0
250690,Agriculture,47,31005690.0
250690,Business,70,48550334.0
250690,Government,1143,1160781501.0
250690,Manufacturing,183,129591130.0
250690,OtherServices,29,12868015.0
250690,Trade,373,260398797.0
250690,Transport,5,13304638.0
250700,Business,45,26306693.0
250700,Construction,79,51229005.0
250700,Government,840,691019964.0
250700,Manufacturing,687,458722291.0
250700,OtherServices,111,50178058.0
250700,Trade,370,245564708.0
250700,Transport,6,14319824.0
250710,Agriculture,159,82319662.0
250710,Business,2,763000.0
250710,Government,754,768904524.0
250710,Manufacturing,1,2526200.0
250710,OtherServices,2,1266744.0
250710,Trade,44,28834452.0
250720,Agriculture,28,16292993.0
250720,Construction,68,133088087.0
250720,Government,254,207363245.0
250720,OtherServices,1,453945.0
250720,Trade,54,41049619.0
250730,Agriculture,27,19761970.0
250730,Business,7,3587730.0
250730,Government,610,563064014.0
250730,OtherServices,6,3713578.0
250730,Trade,43,35450939.0
250730,Transport,25,16844212.0
250740,Business,2,513894.0
250740,Construction,1,5779946.0
250740,Government,406,341081258.0
250740,Manufacturing,4,2236450.0
250740,OtherServices,3,1919185.0
250740,Trade,23,17812680.0
250750,Agriculture,760,999200986.0
250750,Business,21051,22184197437.0
250750,Construction,22415,19259435702.0
250750,Financial,3320,13388381838.0
250750,Government,147367,325085499948.0
250750,Manufacturing,16196,16900084961.0
250750,Mining,27,21439956.0
250750,OtherServices,5968,5778033322.0
250750,RealEstate,892,1102000052.0
250750,Trade,43184,37170956510.0
250750,Transport,6174,8103212056.0
250750,Utilities,5085,12084735331.0
250760,Government,474,371591097.0
250760,OtherServices,2,845163.0
250760,Trade,21,15130365.0
250760,Transport,3,8768627.0
250770,Business,1,1872000.0
250770,Government,862,760949723.0
250770,Manufacturing,93,58632364.0
250770,Mining,62,49841543.0
250770,OtherServices,2,1555500.0
250770,Trade,135,127885203.0
250770,Transport,3,7482517.0
250780,Business,3,1711748.0
250780,Government,352,320232069.0
250780,Manufacturing,32,22093788.0
250780,Mining,72,52577065.0
250780,OtherServices,0,217807.0
250780,Trade,36,21748843.0
250780,Transport,3,6073666.0
250790,Agriculture,197,77600151.0
250790,Business,3,1581000.0
250790,Government,482,422462719.0
250790,Manufacturing,4,2592867.0
250790,OtherServices,3,1286702.0
250790,Trade,100,62870250.0
250800,OtherServices,3,1725615.0
250800,Trade,24,11562626.0
250810,Construction,123,121441922.0
250810,Government,291,252800193.0
250810,OtherServices,0,0.0
250810,Trade,6,5139973.0
250820,Business,0,0.0
250820,Government,441,486705431.0
250820,OtherServices,2,863237.0
250820,Trade,9,8409175.0
250830,Agriculture,74,45556700.0
250830,Business,44,33768879.0
250830,Construction,62,55563452.0
250830,Government,1092,995033133.0
250830,Manufacturing,52,32579523.0
250830,OtherServices,23,22230894.0
250830,Trade,195,130899187.0
250830,Transport,8,14013762.0
250840,OtherServices,0,0.0
250840,Trade,1,52000.0
250850,Business,0,0.0
250850,Government,317,231027636.0
250850,OtherServices,3,989772.0
250850,Trade,17,10500858.0
250855,Government,150,187873308.0
250855,OtherServices,0,0.0
250855,Trade,1,1356000.0
250860,Agriculture,312,335705459.0
250860,Business,39,31963293.0
250860,Construction,6,6934508.0
250860,Financial,3,2220735.0
250860,Government,660,625150116.0
250860,Manufacturing,728,647355464.0
250860,OtherServices,8,24037163.0
250860,Trade,88,60608245.0
250860,Transport,26,29155196.0
250870,OtherServices,1,359400.0
250870,Trade,3,1497259.0
250880,Manufacturing,21,14553303.0
250880,OtherServices,2,1341905.0
250880,Trade,12,10018641.0
250890,Agriculture,802,644956084.0
250890,Business,64,70967429.0
250890,Construction,49,117775182.0
250890,Financial,45,170113021.0
250890,Government,1552,1978951373.0
250890,Manufacturing,2121,1599940431.0
250890,OtherServices,18,15510392.0
250890,Trade,743,555300375.0
250890,Transport,43,45752439.0
250900,Government,454,358560130.0
250900,OtherServices,17,7840376.0
250900,Trade,3,2713524.0
250905,OtherServices,0,0.0
250905,Trade,5,4663227.0
250910,Agriculture,36,25746785.0
250910,Business,5,3075117.0
250910,Government,757,930481748.0
250910,Manufacturing,201,130111121.0
250910,OtherServices,7,4338859.0
250910,Trade,86,59529947.0
250910,Transport,11,16385652.0
250915,Business,0,0.0
250915,Construction,1,1836000.0
250915,Government,373,278387419.0
250915,OtherServices,1,639710.0
250915,Trade,12,11516683.0
250920,Agriculture,20,12587311.0
250920,Business,2,673840.0
250920,Government,361,426105929.0
250920,Manufacturing,66,45053310.0
250920,OtherServices,0,0.0
250920,Trade,25,16366861.0
250920,Transport,2,7376315.0
250930,Agriculture,1724,712020015.0
250930,Government,578,592564475.0
250930,OtherServices,2,1224000.0
250930,Trade,47,33703969.0
250930,Transport,8,7399794.0
250933,OtherServices,0,0.0
250933,Trade,0,0.0
250937,Government,147,237460556.0
250937,OtherServices,0,0.0
250937,Trade,0,0.0
250939,OtherServices,1,379561.0
250939,Trade,8,7075081.0
250940,Agriculture,27,18008306.0
250940,Construction,1,1141293.0
250940,Government,473,470846411.0
250940,Manufacturing,402,224764303.0
250940,OtherServices,1,615522.0
250940,Trade,57,38570926.0
250950,OtherServices,0,0.0
250950,Trade,15,7075495.0
250960,Business,0,0.0
250960,Construction,3,1406805.0
250960,OtherServices,1,639162.0
250960,Trade,4,3528720.0
250970,Agriculture,25,14993760.0
250970,Business,32,36381493.0
250970,Construction,44,23413170.0
250970,Government,1066,1053530081.0
250970,Manufacturing,74,47429875.0
250970,OtherServices,42,33335448.0
250970,Trade,433,319781950.0
250970,Transport,18,38461324.0
250980,Agriculture,30,15773670.0
250980,Government,372,378950773.0
250980,Manufacturing,108,76767748.0
250980,OtherServices,1,637819.0
250980,Trade,25,18495218.0
250990,Government,521,511226217.0
250990,OtherServices,0,0.0
250990,Trade,17,13845164.0
251000,Government,8,6994800.0
251000,Manufacturing,0,0.0
251000,OtherServices,10,7323113.0
251000,Trade,24,17819988.0
251010,Business,4,1529000.0
251010,Construction,1,262140.0
251010,Government,401,443050081.0
251010,Manufacturing,20,13531062.0
251010,OtherServices,1,629000.0
251010,Trade,73,53024646.0
251020,OtherServices,3,1635199.0
251020,Trade,11,6168117.0
251030,Manufacturing,31,19974478.0
251030,OtherServices,0,0.0
251030,Trade,12,9959753.0
251040,OtherServices,1,525410.0
251040,Trade,208,341740730.0
251050,OtherServices,0,0.0
251050,Trade,4,4018552.0
251060,Agriculture,7,4901950.0
251060,Government,293,260389050.0
251060,OtherServices,0,0.0
251060,Trade,3,2552280.0
251065,OtherServices,0,0.0
251065,Trade,5,3918260.0
251070,OtherServices,0,0.0
251070,Trade,11,6322630.0
251080,Agriculture,66,66484578.0
251080,Business,542,488070262.0
251080,Construction,564,306483653.0
251080,Financial,179,729474295.0
251080,Government,2796,3838418008.0
251080,Manufacturing,1527,1154054224.0
251080,Mining,57,45254753.0
251080,OtherServices,278,218640554.0
251080,RealEstate,18,11334537.0
251080,Trade,3347,2557141323.0
251080,Transport,211,301146183.0
251090,Business,1,612000.0
251090,Construction,0,0.0
251090,Government,442,467523231.0
251090,Manufacturing,53,41352880.0
251090,OtherServices,2,935956.0
251090,Trade,14,10472033.0
251100,Government,245,216554718.0
251100,OtherServices,2,527291.0
251100,Trade,1,612000.0
251110,Government,532,382343505.0
251110,Manufacturing,6,6895693.0
251110,Mining,67,56671953.0
251110,OtherServices,2,1259700.0
251110,Trade,29,18398038.0
251120,Agriculture,849,672799257.0
251120,Business,0,918476.0
251120,Construction,3,477000.0
251120,Government,1221,1411088177.0
251120,Manufacturing,1544,1351805738.0
251120,OtherServices,5,6038113.0
251120,Trade,219,134094825.0
251120,Transport,118,70582709.0
251130,Business,12,7861925.0
251130,Construction,1,612000.0
251130,Government,473,451567487.0
251130,Manufacturing,17,9665536.0
251130,OtherServices,18,11255700.0
251130,Trade,117,83550231.0
251130,Transport,4,10625105.0
251140,Business,12,7279060.0
251140,Construction,2,470445.0
251140,Financial,7,37854042.0
251140,Government,775,899972081.0
251140,Manufacturing,106,70212663.0
251140,Mining,62,57010927.0
251140,OtherServices,17,18334430.0
251140,Trade,218,150705185.0
251140,Transport,3,12508662.0
251140,Utilities,16,49710785.0
251150,Agriculture,45,29693193.0
251150,Business,46,15452454.0
251150,Government,451,436999179.0
251150,Manufacturing,15,10654622.0
251150,Mining,7,6476077.0
251150,OtherServices,1,2206037.0
251150,Trade,43,36162552.0
251160,Government,447,398217243.0
251160,Manufacturing,40,29730598.0
251160,OtherServices,2,456697.0
251160,Trade,17,14146158.0
251170,OtherServices,1,109140.0
251170,Trade,16,14183391.0
251180,Agriculture,21,13088964.0
251180,Business,2,1242700.0
251180,Financial,9,41427081.0
251180,Government,454,439014285.0
251180,Manufacturing,35,25957206.0
251180,OtherServices,5,2204390.0
251180,Trade,28,19759313.0
251190,Agriculture,36,21416171.0
251190,Business,4,2198650.0
251190,Construction,54,39979131.0
251190,Financial,1,4313599.0
251190,Government,682,635952129.0
251190,Manufacturing,1,600000.0
251190,OtherServices,0,0.0
251190,RealEstate,9,9783370.0
251190,Trade,51,29969932.0
251200,Agriculture,43,30431508.0
251200,Business,11,7860195.0
251200,Government,718,757921044.0
251200,Manufacturing,83,64406521.0
251200,Mining,45,42319120.0
251200,OtherServices,7,4387859.0
251200,Trade,97,75310498.0
251203,Government,299,268157247.0
251203,OtherServices,0,0.0
251203,Trade,3,2860937.0
251207,Government,342,370973655.0
251207,OtherServices,0,0.0
251207,Trade,4,2773381.0
251210,Agriculture,10,6779600.0
251210,Business,33,39695444.0
251210,Construction,18,11600640.0
251210,Government,1516,1401394330.0
251210,Manufacturing,198,122525035.0
251210,OtherServices,20,18622404.0
251210,Trade,410,301024747.0
251210,Transport,11,25268912.0
251220,Manufacturing,1,436700.0
251220,OtherServices,0,0.0
251220,Trade,10,6092520.0
251230,Agriculture,139,110727846.0
251230,Business,6,4838175.0
251230,Government,757,755851903.0
251230,Manufacturing,75,25712241.0
251230,OtherServices,21,14787259.0
251230,Trade,149,87854942.0
251230,Transport,4,12574274.0
251240,Agriculture,88,55686928.0
251240,Government,617,550585236.0
251240,Manufacturing,19,16842273.0
251240,OtherServices,3,1275000.0
251240,Trade,54,38894611.0
251240,Transport,20,20868629.0
251250,Agriculture,63,42485663.0
251250,Business,18,11678772.0
251250,Construction,24,43623792.0
251250,Financial,7,34092398.0
251250,Government,1109,1340238105.0
251250,Manufacturing,977,905956791.0
251250,Mining,58,62577713.0
251250,OtherServices,14,12444410.0
251250,Trade,394,310118309.0
251250,Transport,8,13709469.0
251260,OtherServices,0,0.0
251260,Trade,0,0.0
251270,Agriculture,6,4914817.0
251270,Business,15,7808222.0
251270,Construction,8,3811200.0
251270,Government,951,863923420.0
251270,Manufacturing,57,38485475.0
251270,OtherServices,4,2374910.0
251270,Trade,169,127761076.0
251270,Transport,5,6229737.0
251272,OtherServices,0,0.0
251272,Trade,5,2947042.0
251274,OtherServices,0,0.0
251274,Trade,3,2307641.0
251275,Government,356,303289263.0
251275,OtherServices,0,0.0
251275,Trade,15,7080886.0
251276,OtherServices,0,0.0
251276,Trade,17,10334077.0
251278,OtherServices,0,0.0
251278,Trade,1,702140.0
251280,Manufacturing,28,17874912.0
251280,OtherServices,1,54570.0
251280,Trade,16,14254521.0
251290,Agriculture,1055,644694949.0
251290,Business,12,6768938.0
251290,Construction,16,13233601.0
251290,Government,1108,1158882196.0
251290,Manufacturing,739,446244117.0
251290,OtherServices,5,5579270.0
251290,Trade,214,162802785.0
251290,Transport,32,33443420.0
251300,Mining,9,6718904.0
251300,OtherServices,0,0.0
251300,Trade,4,1919880.0
251310,Agriculture,3,3231700.0
251310,Government,628,501539928.0
251310,OtherServices,3,1543200.0
251310,Trade,16,13105639.0
251315,Manufacturing,0,0.0
251315,Mining,0,0.0
251315,Trade,6,5092446.0
251320,Government,317,311941952.0
251320,OtherServices,0,0.0
251320,Trade,25,17034412.0
251320,Transport,6,8592552.0
251330,Agriculture,2,1098200.0
251330,Government,375,308870779.0
251330,OtherServices,1,153000.0
251330,Trade,5,4935703.0
251335,Government,243,171830592.0
251335,OtherServices,0,0.0
251335,Trade,0,972267.0
251340,Agriculture,10,7409672.0
251340,Business,126,57723549.0
251340,Construction,31,28218375.0
251340,Government,762,696719767.0
251340,Manufacturing,169,118664412.0
251340,Mining,8,22893612.0
251340,OtherServices,9,6609946.0
251340,Trade,252,174520669.0
251340,Transport,3,7420246.0
251350,Business,0,0.0
251350,OtherServices,0,0.0
251350,Trade,2,1688733.0
251360,Construction,81,143369797.0
251360,OtherServices,10,2867298.0
251360,Trade,10,6387613.0
251365,OtherServices,4,2448000.0
